user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,payment_ip_country_mismatch.1,graph_component_size,attrs_reused_count,signup_hour,signup_hour.1,is_odd_hour,area_freq,device_os_freq,is_repeat_user
u_9175,0,0,1,0,0,0,0,1,0.72,1,0,1,1,0,0,3,1,1,1,1,0.0739581083999136,0.2020082055711509,1
u_2810,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,3,3,1,0.0730943640682358,0.1976894839127618,0
u_305,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,8,8,0,0.0755776290218095,0.1993090045346577,0
u_6887,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,0,0,1,0.0739581083999136,0.1994169725761174,1
u_1999,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,3,3,1,0.0730943640682358,0.2020082055711509,0
u_8036,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,10,10,0,0.0674800259123299,0.1994169725761174,1
u_568,0,0,0,0,0,0,0,0,0.714,0,1,0,0,0,0,1,0,9,9,0,0.0723385877780177,0.1994169725761174,0
u_6492,0,0,0,0,0,0,0,0,0.769,0,0,1,0,0,0,1,0,7,7,0,0.0681278341610883,0.1994169725761174,0
u_8082,0,0,0,0,0,0,0,0,0.75,1,0,1,1,0,0,1,0,13,13,0,0.071798747570719,0.1976894839127618,1
u_3118,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,7,7,0,0.0736342042755344,0.2020082055711509,0
u_4375,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,18,18,0,0.0709350032390412,0.1993090045346577,0
u_1966,0,0,0,0,0,0,0,0,0.7,0,1,1,0,0,0,1,0,3,3,1,0.0712589073634204,0.201576333405312,0
u_2297,0,0,0,0,0,0,0,0,0.952,0,1,0,0,0,0,1,1,7,7,0,0.0643489527099978,0.1994169725761174,0
u_7582,4,0,4,2,0,4,2,4,0.696,1,0,1,1,0,0,5,3,20,20,0,0.071798747570719,0.201576333405312,1
u_2558,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,4,4,1,0.0681278341610883,0.1993090045346577,0
u_7749,2,1,3,0,0,2,0,3,1.0,0,1,1,1,0,0,5,3,21,21,0,0.0643489527099978,0.1994169725761174,1
u_5908,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,21,21,0,0.0750377888145109,0.201576333405312,0
u_4102,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,17,17,0,0.0674800259123299,0.1976894839127618,0
u_4816,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,5,5,1,0.0684517382854675,0.201576333405312,0
u_1015,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,8,8,0,0.0709350032390412,0.1976894839127618,0
u_4034,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,17,17,0,0.0750377888145109,0.1976894839127618,0
u_3585,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,19,19,0,0.0643489527099978,0.201576333405312,0
u_1898,0,0,0,0,0,0,0,0,0.759,0,1,1,0,0,0,1,0,9,9,0,0.0674800259123299,0.1993090045346577,0
u_2641,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,1,0,8,8,0,0.0643489527099978,0.1993090045346577,0
u_1124,0,0,0,0,0,0,0,0,0.88,0,1,0,0,0,0,1,1,2,2,1,0.0684517382854675,0.2020082055711509,0
u_449,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,2,2,1,0.0723385877780177,0.1994169725761174,0
u_1649,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,6,6,0,0.0736342042755344,0.1994169725761174,0
u_4757,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,22,22,0,0.0681278341610883,0.201576333405312,0
u_3266,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,0,1,0,18,18,0,0.0755776290218095,0.1976894839127618,0
u_2093,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,14,14,0,0.0723385877780177,0.1993090045346577,0
u_7067,2,3,3,2,0,2,2,3,0.941,0,1,1,0,0,0,5,4,14,14,0,0.0736342042755344,0.2020082055711509,1
u_386,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,6,6,0,0.0674800259123299,0.1994169725761174,0
u_4074,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,11,11,0,0.0736342042755344,0.1994169725761174,0
u_1088,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,3,3,1,0.0755776290218095,0.1993090045346577,0
u_7449,4,3,4,3,0,4,3,4,0.87,0,0,1,0,0,0,4,4,15,15,0,0.0730943640682358,0.1993090045346577,1
u_3811,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0,1,0,19,19,0,0.0723385877780177,0.1993090045346577,0
u_4717,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,10,10,0,0.0709350032390412,0.201576333405312,0
u_3873,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,0,1,0,23,23,0,0.071798747570719,0.201576333405312,0
u_4775,0,0,0,0,0,0,0,0,0.824,0,1,0,0,0,0,1,0,13,13,0,0.0739581083999136,0.1976894839127618,0
u_6809,1,1,1,1,0,1,1,1,1.0,0,0,1,0,0,0,3,4,15,15,0,0.0643489527099978,0.1994169725761174,1
u_1631,0,0,0,0,0,0,0,0,0.769,0,1,0,0,1,1,1,0,15,15,0,0.0739581083999136,0.1976894839127618,0
u_4005,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,4,4,1,0.0643489527099978,0.1994169725761174,0
u_446,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,23,23,0,0.0674800259123299,0.1994169725761174,0
u_2086,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,10,10,0,0.0684517382854675,0.1993090045346577,0
u_7271,1,0,1,0,0,1,0,1,0.625,1,0,1,1,1,1,3,2,11,11,0,0.0739581083999136,0.1994169725761174,1
u_4164,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,21,21,0,0.0643489527099978,0.1993090045346577,0
u_4582,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,6,6,0,0.0730943640682358,0.2020082055711509,0
u_5397,0,0,0,0,0,0,0,0,0.762,0,0,1,0,0,0,1,0,10,10,0,0.0739581083999136,0.201576333405312,0
u_7462,0,1,3,2,1,0,2,3,0.889,1,0,1,1,0,0,4,3,15,15,0,0.0730943640682358,0.1994169725761174,1
u_4995,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,2,2,1,0.0681278341610883,0.201576333405312,0
u_5700,0,0,0,0,0,0,0,0,0.696,0,0,0,0,0,0,1,0,18,18,0,0.0709350032390412,0.1994169725761174,0
u_7125,2,0,3,0,0,2,0,3,0.667,0,0,1,1,0,0,6,2,10,10,0,0.071798747570719,0.1976894839127618,1
u_1972,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,1,0,11,11,0,0.0709350032390412,0.201576333405312,0
u_4980,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,0,0,1,0.0736342042755344,0.1993090045346577,0
u_8501,0,0,0,0,0,0,0,0,0.727,0,1,1,1,0,0,1,0,9,9,0,0.071798747570719,0.1994169725761174,1
u_2468,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,4,4,1,0.0750377888145109,0.201576333405312,0
u_4970,0,0,0,0,0,0,0,0,0.875,0,1,0,0,0,0,1,1,20,20,0,0.0723385877780177,0.1976894839127618,0
u_6660,0,0,2,2,0,0,2,2,0.963,1,0,1,0,0,0,4,3,5,5,1,0.0684517382854675,0.1976894839127618,1
u_6905,0,0,2,0,0,0,0,2,0.737,1,0,1,1,0,0,5,1,12,12,0,0.0750377888145109,0.2020082055711509,1
u_7591,0,0,2,0,0,0,0,2,1.0,1,0,1,1,0,0,5,2,11,11,0,0.071798747570719,0.1976894839127618,1
u_3094,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,11,11,0,0.0681278341610883,0.1976894839127618,0
u_2954,0,0,0,0,0,0,0,0,0.824,0,1,0,0,0,0,1,0,14,14,0,0.0684517382854675,0.1994169725761174,0
u_6399,0,0,0,0,0,0,0,0,0.889,0,1,1,0,0,0,1,1,21,21,0,0.0730943640682358,0.201576333405312,0
u_374,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,11,11,0,0.0709350032390412,0.1993090045346577,0
u_7129,2,0,2,1,0,2,1,2,1.0,0,0,0,0,0,0,4,4,7,7,0,0.0674800259123299,0.1993090045346577,1
u_7793,1,2,2,2,1,1,2,2,0.72,0,1,1,1,0,0,4,3,16,16,0,0.0712589073634204,0.1993090045346577,1
u_3511,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,0,1,0,7,7,0,0.0681278341610883,0.1993090045346577,0
u_8154,0,0,0,0,0,0,0,0,0.8,1,0,0,0,0,0,1,0,8,8,0,0.0736342042755344,0.2020082055711509,1
u_8199,0,0,1,1,0,0,1,1,1.0,0,0,0,0,0,0,3,3,18,18,0,0.071798747570719,0.1993090045346577,1
u_9058,1,0,1,1,1,1,1,1,0.889,0,1,1,1,1,1,3,4,16,16,0,0.0750377888145109,0.1993090045346577,1
u_7873,1,0,2,0,0,1,0,2,0.818,1,0,1,1,0,0,5,2,6,6,0,0.071798747570719,0.1994169725761174,1
u_7500,0,0,1,0,0,0,0,1,0.857,0,1,1,1,0,0,3,2,9,9,0,0.071798747570719,0.201576333405312,1
u_1389,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,0,1,0,12,12,0,0.0739581083999136,0.2020082055711509,0
u_1668,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,4,4,1,0.0709350032390412,0.2020082055711509,0
u_2604,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,7,7,0,0.0755776290218095,0.1993090045346577,0
u_6244,0,0,0,0,0,0,0,0,0.833,0,0,1,0,0,0,1,0,11,11,0,0.0736342042755344,0.2020082055711509,0
u_8830,0,0,2,2,0,0,2,2,1.0,1,0,0,0,0,0,3,3,16,16,0,0.0643489527099978,0.2020082055711509,1
u_4358,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,0,1,0,9,9,0,0.0681278341610883,0.1993090045346577,0
u_7377,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,23,23,0,0.0739581083999136,0.201576333405312,1
u_4839,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,22,22,0,0.0712589073634204,0.1976894839127618,0
u_1484,0,0,0,0,0,0,0,0,0.842,0,1,0,0,0,0,1,0,21,21,0,0.0723385877780177,0.1993090045346577,0
u_1774,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,12,12,0,0.0684517382854675,0.2020082055711509,0
u_701,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,10,10,0,0.0681278341610883,0.201576333405312,0
u_6217,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,0,1,0,14,14,0,0.0681278341610883,0.1976894839127618,0
u_2082,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,11,11,0,0.0684517382854675,0.1976894839127618,0
u_3751,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,4,4,1,0.0712589073634204,0.1976894839127618,0
u_6919,0,0,0,0,0,0,0,0,0.667,1,0,1,1,0,0,1,0,7,7,0,0.0674800259123299,0.1993090045346577,1
u_7752,0,2,2,1,0,0,1,2,0.952,0,1,1,0,0,0,4,3,23,23,0,0.0755776290218095,0.2020082055711509,1
u_5247,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,0,1,0,22,22,0,0.0674800259123299,0.1993090045346577,0
u_276,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,9,9,0,0.0674800259123299,0.201576333405312,0
u_8580,1,0,1,1,0,1,1,1,1.0,0,1,1,1,0,0,3,4,12,12,0,0.0684517382854675,0.201576333405312,1
u_1031,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,23,23,0,0.0643489527099978,0.1993090045346577,0
u_5962,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,20,20,0,0.0739581083999136,0.2020082055711509,0
u_8337,0,0,0,0,0,0,0,0,0.762,0,1,1,1,0,0,1,0,23,23,0,0.0684517382854675,0.1976894839127618,1
u_5473,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,11,11,0,0.0674800259123299,0.2020082055711509,0
u_5475,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,0,0,1,0.0709350032390412,0.1993090045346577,0
u_9173,0,0,1,1,0,0,1,1,0.857,0,1,0,0,0,0,3,3,13,13,0,0.0739581083999136,0.1993090045346577,1
u_307,0,0,0,0,0,0,0,0,0.952,0,0,0,0,0,0,1,1,10,10,0,0.0730943640682358,0.1976894839127618,0
u_5736,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,0,1,0,8,8,0,0.0712589073634204,0.2020082055711509,0
u_8702,0,0,1,0,0,0,0,1,1.0,0,1,0,0,0,0,3,2,11,11,0,0.0681278341610883,0.2020082055711509,1
u_7800,0,3,5,2,0,0,2,5,1.0,1,0,0,0,0,0,7,3,16,16,0,0.0750377888145109,0.201576333405312,1
u_3777,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,11,11,0,0.0739581083999136,0.1976894839127618,0
u_5289,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,1,1,1,0.0643489527099978,0.201576333405312,0
u_8944,4,0,4,1,0,4,1,4,1.0,0,1,1,1,0,0,6,4,15,15,0,0.0736342042755344,0.2020082055711509,1
u_3093,0,0,0,0,0,0,0,0,0.696,0,0,0,0,0,0,1,0,15,15,0,0.0674800259123299,0.201576333405312,0
u_7463,0,0,4,3,0,0,3,4,0.966,1,0,0,0,0,0,5,3,16,16,0,0.0730943640682358,0.1994169725761174,1
u_5385,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,5,5,1,0.0739581083999136,0.201576333405312,0
u_267,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,12,12,0,0.0739581083999136,0.2020082055711509,0
u_6576,0,0,0,0,0,0,0,0,0.783,0,0,1,0,0,0,1,0,10,10,0,0.0712589073634204,0.1993090045346577,1
u_5660,0,0,0,0,0,0,0,0,0.706,0,1,1,0,0,0,1,0,2,2,1,0.071798747570719,0.1994169725761174,0
u_3256,0,0,0,0,0,0,0,0,0.957,0,1,0,0,0,0,1,1,18,18,0,0.0755776290218095,0.2020082055711509,0
u_472,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,4,4,1,0.0755776290218095,0.1994169725761174,0
u_3681,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,14,14,0,0.0684517382854675,0.1993090045346577,0
u_1089,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,23,23,0,0.0723385877780177,0.1993090045346577,0
u_4789,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,9,9,0,0.0739581083999136,0.1994169725761174,0
u_1552,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.1976894839127618,0
u_5912,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,7,7,0,0.0684517382854675,0.1994169725761174,0
u_7137,0,0,4,4,0,0,4,4,1.0,1,0,1,1,0,0,3,3,0,0,1,0.0739581083999136,0.1976894839127618,1
u_8194,1,3,4,2,2,1,2,4,0.818,0,0,1,1,1,1,8,3,11,11,0,0.0739581083999136,0.1993090045346577,1
u_642,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,17,17,0,0.0709350032390412,0.2020082055711509,0
u_4107,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,0,0,1,0.0739581083999136,0.1994169725761174,0
u_3637,0,0,0,0,0,0,0,0,0.645,0,0,1,0,0,0,1,0,1,1,1,0.0709350032390412,0.1993090045346577,0
u_6294,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,0,1,0,16,16,0,0.0730943640682358,0.1993090045346577,0
u_9189,0,0,5,0,0,0,0,5,1.0,0,1,1,1,0,0,5,2,2,2,1,0.0709350032390412,0.1976894839127618,1
u_9236,0,0,1,1,1,0,1,1,0.933,0,1,1,1,0,0,3,3,9,9,0,0.071798747570719,0.1994169725761174,1
u_5503,0,0,0,0,0,0,0,0,0.818,0,0,0,0,1,1,1,0,1,1,1,0.0736342042755344,0.1976894839127618,0
u_5446,0,0,0,0,0,0,0,0,0.889,0,1,1,0,0,0,1,1,0,0,1,0.0730943640682358,0.1976894839127618,0
u_5479,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,20,20,0,0.0730943640682358,0.201576333405312,0
u_691,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,11,11,0,0.0709350032390412,0.201576333405312,0
u_7293,0,2,4,0,0,0,0,4,0.957,1,0,1,0,0,0,5,2,11,11,0,0.0674800259123299,0.1994169725761174,1
u_5602,0,0,0,0,0,0,0,0,0.696,0,1,1,0,0,0,1,0,2,2,1,0.0755776290218095,0.2020082055711509,0
u_2454,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,0,1,0,18,18,0,0.0643489527099978,0.201576333405312,0
u_6624,2,0,2,0,0,2,0,2,0.818,0,0,1,1,0,0,3,2,0,0,1,0.0674800259123299,0.2020082055711509,1
u_7811,2,0,2,1,0,2,1,2,0.947,0,1,1,1,0,0,4,4,14,14,0,0.0755776290218095,0.2020082055711509,1
u_650,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,12,12,0,0.0736342042755344,0.2020082055711509,0
u_6043,0,0,0,0,0,0,0,0,0.88,0,0,1,0,0,0,1,1,11,11,0,0.071798747570719,0.1976894839127618,0
u_3673,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,12,12,0,0.0643489527099978,0.1994169725761174,0
u_8927,1,0,2,1,0,1,1,2,1.0,0,1,1,1,0,0,5,4,17,17,0,0.0739581083999136,0.201576333405312,1
u_3856,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,0,0,1,0.0736342042755344,0.201576333405312,0
u_1444,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,21,21,0,0.0755776290218095,0.1976894839127618,0
u_4096,0,0,0,0,0,0,0,0,0.783,0,0,1,0,0,0,1,0,5,5,1,0.0684517382854675,0.1976894839127618,0
u_7171,2,1,3,0,0,2,0,3,0.72,1,0,0,0,0,0,5,2,22,22,0,0.071798747570719,0.1976894839127618,1
u_5737,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,1,0,16,16,0,0.0750377888145109,0.2020082055711509,0
u_174,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,0,0,1,0.0736342042755344,0.1976894839127618,0
u_5174,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,2,2,1,0.0684517382854675,0.2020082055711509,0
u_8678,1,0,1,1,1,1,1,1,0.833,1,0,1,1,0,0,3,3,12,12,0,0.0739581083999136,0.1993090045346577,1
u_6661,0,0,0,0,0,0,0,0,0.875,0,1,0,0,0,0,1,1,13,13,0,0.0723385877780177,0.1994169725761174,1
u_2597,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,22,22,0,0.0643489527099978,0.1976894839127618,0
u_489,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,5,5,1,0.0723385877780177,0.201576333405312,0
u_1725,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,20,20,0,0.0681278341610883,0.1993090045346577,0
u_3595,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,3,3,1,0.0755776290218095,0.201576333405312,0
u_6924,1,1,1,0,0,1,0,1,0.762,0,1,1,1,1,1,3,2,13,13,0,0.0681278341610883,0.2020082055711509,1
u_1506,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,0,0,1,0.0739581083999136,0.2020082055711509,0
u_1452,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,6,6,0,0.0750377888145109,0.1993090045346577,0
u_974,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,0,0,1,0.0684517382854675,0.1994169725761174,0
u_3701,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,4,4,1,0.0755776290218095,0.1994169725761174,0
u_8044,0,1,1,0,0,0,0,1,0.889,1,0,0,0,0,0,3,2,12,12,0,0.071798747570719,0.1976894839127618,1
u_3428,0,0,0,0,0,0,0,0,0.778,0,0,1,0,1,1,1,0,0,0,1,0.0674800259123299,0.201576333405312,0
u_1777,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,7,7,0,0.0723385877780177,0.2020082055711509,0
u_5131,0,0,0,0,0,0,0,0,0.778,0,0,0,0,1,1,1,0,6,6,0,0.0739581083999136,0.1994169725761174,0
u_876,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,0,1,0,17,17,0,0.0755776290218095,0.201576333405312,0
u_6754,1,0,1,0,0,1,0,1,0.8,0,0,1,0,0,0,3,2,1,1,1,0.0674800259123299,0.1994169725761174,1
u_5105,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,14,14,0,0.0643489527099978,0.201576333405312,0
u_6673,1,0,1,1,0,1,1,1,0.8,1,0,1,1,0,0,3,3,20,20,0,0.0684517382854675,0.1994169725761174,1
u_2791,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,9,9,0,0.071798747570719,0.2020082055711509,0
u_5532,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,7,7,0,0.0684517382854675,0.201576333405312,0
u_8624,1,0,1,1,1,1,1,1,0.875,1,0,1,1,0,0,3,4,4,4,1,0.0739581083999136,0.2020082055711509,1
u_4001,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,11,11,0,0.0739581083999136,0.1976894839127618,0
u_2228,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,6,6,0,0.0723385877780177,0.1994169725761174,0
u_9088,0,2,2,1,1,0,1,2,0.762,0,0,1,0,0,0,4,2,22,22,0,0.0750377888145109,0.2020082055711509,1
u_4402,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,1,1,3,3,1,0.0723385877780177,0.1994169725761174,0
u_4715,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.201576333405312,0
u_1860,0,0,0,0,0,0,0,0,0.786,0,0,1,0,0,0,1,0,12,12,0,0.0739581083999136,0.2020082055711509,0
u_4398,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,3,3,1,0.0723385877780177,0.1976894839127618,0
u_3822,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,2,2,1,0.0730943640682358,0.1994169725761174,0
u_8136,0,0,1,0,0,0,0,1,0.857,0,1,0,0,0,0,3,2,20,20,0,0.0736342042755344,0.2020082055711509,1
u_4442,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,0,1,0,21,21,0,0.0709350032390412,0.1993090045346577,0
u_6553,2,1,3,0,0,2,0,3,1.0,0,1,1,1,0,0,5,3,19,19,0,0.0736342042755344,0.1994169725761174,1
u_6950,0,0,1,1,1,0,1,1,0.947,1,0,1,1,0,0,3,3,22,22,0,0.0709350032390412,0.2020082055711509,1
u_2455,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,6,6,0,0.0755776290218095,0.1994169725761174,0
u_3068,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,1,0,14,14,0,0.071798747570719,0.1994169725761174,0
u_5258,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,13,13,0,0.0674800259123299,0.2020082055711509,0
u_2017,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,2,2,1,0.0736342042755344,0.1976894839127618,0
u_4866,0,0,0,0,0,0,0,0,0.952,0,1,0,0,0,0,1,1,21,21,0,0.0674800259123299,0.1993090045346577,0
u_5342,0,0,0,0,0,0,0,0,0.706,0,1,0,0,1,1,1,0,13,13,0,0.0723385877780177,0.1994169725761174,0
u_143,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,11,11,0,0.0739581083999136,0.1993090045346577,0
u_118,0,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,1,0,20,20,0,0.0674800259123299,0.1993090045346577,0
u_3096,0,0,0,0,0,0,0,0,0.636,0,1,0,0,0,0,1,0,2,2,1,0.0750377888145109,0.1993090045346577,0
u_7431,1,0,3,3,0,1,3,3,0.941,0,1,1,1,1,1,5,4,6,6,0,0.0684517382854675,0.1993090045346577,1
u_71,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,1,1,0,14,14,0,0.0750377888145109,0.1976894839127618,0
u_3734,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,22,22,0,0.0739581083999136,0.1994169725761174,0
u_3311,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,12,12,0,0.0709350032390412,0.201576333405312,0
u_8539,0,0,1,0,0,0,0,1,0.857,1,0,1,1,0,0,3,2,21,21,0,0.0750377888145109,0.1994169725761174,1
u_6016,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,2,2,1,0.0643489527099978,0.2020082055711509,0
u_866,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,0,0,1,0.0730943640682358,0.1976894839127618,0
u_6229,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,10,10,0,0.0643489527099978,0.1993090045346577,0
u_921,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,17,17,0,0.0643489527099978,0.201576333405312,0
u_5595,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,20,20,0,0.0739581083999136,0.1994169725761174,0
u_7528,0,0,0,0,0,0,0,0,0.727,1,0,1,1,0,0,1,0,11,11,0,0.0643489527099978,0.2020082055711509,1
u_3423,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,8,8,0,0.0712589073634204,0.1993090045346577,0
u_2072,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,22,22,0,0.0674800259123299,0.1994169725761174,0
u_3992,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,3,3,1,0.0750377888145109,0.1994169725761174,0
u_4407,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,3,3,1,0.0736342042755344,0.2020082055711509,0
u_7059,1,1,3,3,0,1,3,3,1.0,1,0,0,0,0,0,5,4,23,23,0,0.071798747570719,0.201576333405312,1
u_3220,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,5,5,1,0.0736342042755344,0.1976894839127618,0
u_8156,0,0,0,0,0,0,0,0,0.818,0,1,1,1,0,0,1,0,8,8,0,0.0674800259123299,0.1993090045346577,1
