user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,graph_component_size,attrs_reused_count,signup_hour,signup_hour,is_odd_hour,area_freq,device_os_freq,is_repeat_user
u_6525,1,0,1,1,1,1,1,1,0.957,1,0,0,0,0,3,4,23,23,0,0.07390225482792102,0.20163987485165605,1
u_1085,0,0,0,0,0,0,0,0,0.889,0,1,0,0,0,1,1,23,23,0,0.0733628223109289,0.19775596072931276,0
u_8972,1,0,1,1,0,1,1,1,1.0,0,1,1,0,1,3,4,0,0,1,0.06991045420217931,0.2013162153414608,1
u_8969,2,0,2,2,1,2,2,2,1.0,1,0,1,1,0,3,4,0,0,1,0.06991045420217931,0.2013162153414608,1
u_5554,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,0,0,1,0.07541266587549897,0.20347394540942929,0
u_8970,0,1,3,0,0,0,0,3,0.833,1,0,1,1,1,3,1,0,0,1,0.06991045420217931,0.2013162153414608,1
u_8971,3,2,4,0,0,3,0,4,1.0,0,1,0,0,0,5,3,1,1,1,0.06991045420217931,0.2013162153414608,1
u_6526,2,0,2,0,0,2,0,2,1.0,0,1,0,0,0,3,3,1,1,1,0.06991045420217931,0.20163987485165605,1
u_4202,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,1,0,3,3,1,0.07541266587549897,0.19775596072931276,0
u_3693,0,0,0,0,0,0,0,0,0.72,0,1,1,0,0,1,0,4,4,1,0.07541266587549897,0.19775596072931276,0
u_273,0,0,0,0,0,0,0,0,0.741,0,0,1,0,0,1,0,4,4,1,0.07077354622936671,0.20347394540942929,0
u_3707,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,5,5,1,0.0733628223109289,0.2013162153414608,0
u_7815,0,0,0,0,0,0,0,0,0.737,1,0,1,0,0,1,0,5,5,1,0.07541266587549897,0.1958140036681411,1
u_3687,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,1,0,5,5,1,0.06861581616139821,0.19775596072931276,0
u_7816,0,0,1,0,0,0,0,1,0.947,0,1,1,1,1,3,2,6,6,0,0.07541266587549897,0.1958140036681411,1
u_2754,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,1,0,6,6,0,0.06861581616139821,0.20163987485165605,0
u_2252,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,1,0,7,7,0,0.06494767504585176,0.20163987485165605,0
u_7817,1,1,2,0,0,1,0,2,0.923,0,1,1,1,1,5,3,7,7,0,0.07541266587549897,0.1958140036681411,1
u_2175,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,1,0,7,7,0,0.06494767504585176,0.19775596072931276,0
u_9230,0,0,0,0,0,0,0,0,0.696,0,1,1,1,0,1,0,8,8,0,0.0733628223109289,0.19775596072931276,1
u_1081,0,0,0,0,0,0,0,0,0.947,0,0,0,0,0,1,1,8,8,0,0.07390225482792102,0.19775596072931276,0
u_1442,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,1,0,8,8,0,0.07411802783471788,0.19775596072931276,0
u_6280,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,8,8,0,0.06494767504585176,0.2013162153414608,0
u_9231,0,0,1,1,1,0,1,1,0.588,1,0,1,1,1,3,2,8,8,0,0.0733628223109289,0.19775596072931276,1
u_7818,2,2,3,0,0,2,0,3,0.947,0,1,1,1,0,6,3,9,9,0,0.07077354622936671,0.1958140036681411,1
u_9233,1,0,2,2,0,1,2,2,1.0,1,0,1,1,1,4,4,9,9,0,0.07541266587549897,0.19775596072931276,1
u_4050,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,1,0,9,9,0,0.0733628223109289,0.1958140036681411,0
u_4626,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,9,9,0,0.07044988671917143,0.1958140036681411,0
u_2737,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,10,10,0,0.06494767504585176,0.20347394540942929,0
u_5710,0,0,0,0,0,0,0,0,0.737,0,0,1,0,0,1,0,10,10,0,0.0733628223109289,0.2013162153414608,0
u_955,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,10,10,0,0.06861581616139821,0.20347394540942929,0
u_9232,0,0,3,3,0,0,3,3,0.842,1,0,1,1,0,4,2,10,10,0,0.07044988671917143,0.19775596072931276,1
u_4312,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,11,11,0,0.06991045420217931,0.20163987485165605,0
u_7362,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,1,1,11,11,0,0.0733628223109289,0.20347394540942929,1
u_7365,0,0,1,0,0,0,0,1,1.0,0,1,0,0,1,3,2,11,11,0,0.0733628223109289,0.20347394540942929,1
u_7364,0,0,2,0,0,0,0,2,0.737,1,0,1,1,0,5,1,12,12,0,0.0733628223109289,0.20163987485165605,1
u_7363,1,0,3,1,0,1,1,3,1.0,1,0,1,1,0,7,4,12,12,0,0.0733628223109289,0.20347394540942929,1
u_2508,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,12,12,0,0.06667385910022657,0.20347394540942929,0
u_7366,0,0,4,2,0,0,2,4,0.7,0,1,1,0,0,7,2,13,13,0,0.0733628223109289,0.20347394540942929,1
u_650,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,1,0,13,13,0,0.0733628223109289,0.20347394540942929,0
u_1261,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,14,14,0,0.0733628223109289,0.20347394540942929,0
u_6079,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,14,14,0,0.07055777322256986,0.20347394540942929,0
u_3603,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,14,14,0,0.07390225482792102,0.20347394540942929,0
u_2257,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,1,0,14,14,0,0.0733628223109289,0.2013162153414608,0
u_8159,0,0,0,0,0,0,0,0,0.8,1,0,0,0,0,1,0,15,15,0,0.06991045420217931,0.20347394540942929,1
u_8160,1,0,1,1,1,1,1,1,0.9,0,1,0,0,1,3,4,15,15,0,0.07390225482792102,0.2013162153414608,1
u_3843,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,1,0,15,15,0,0.07044988671917143,0.20163987485165605,0
u_1307,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,15,15,0,0.06494767504585176,0.2013162153414608,0
u_6419,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,18,18,0,0.06991045420217931,0.1958140036681411,0
u_1389,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,18,18,0,0.07541266587549897,0.2013162153414608,0
u_6889,0,0,0,0,0,0,0,0,0.824,0,1,0,0,0,1,0,20,20,0,0.06667385910022657,0.1958140036681411,1
u_6890,0,0,1,0,0,0,0,1,0.778,1,0,1,1,0,3,1,20,20,0,0.07541266587549897,0.1958140036681411,1
u_3137,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,21,21,0,0.07044988671917143,0.20347394540942929,0
u_2809,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,21,21,0,0.0733628223109289,0.2013162153414608,0
u_3059,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,1,0,22,22,0,0.07541266587549897,0.20163987485165605,0
u_4920,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,22,22,0,0.07541266587549897,0.20347394540942929,0
u_5379,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,1,0,23,23,0,0.07077354622936671,0.20347394540942929,0
u_568,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,1,1,23,23,0,0.07077354622936671,0.20163987485165605,0
u_490,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,2,2,1,0.07077354622936671,0.2013162153414608,0
u_5840,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,2,2,1,0.07541266587549897,0.20163987485165605,0
u_6407,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,1,1,3,3,1,0.07541266587549897,0.2013162153414608,0
u_6179,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,0,4,4,1,0.07390225482792102,0.20163987485165605,0
u_1791,0,0,0,0,0,0,0,0,0.842,0,1,0,0,0,1,0,4,4,1,0.07055777322256986,0.20163987485165605,0
u_1053,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,4,4,1,0.0724997302837415,0.20347394540942929,0
u_1847,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,1,0,5,5,1,0.07077354622936671,0.2013162153414608,0
u_5273,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,5,5,1,0.07390225482792102,0.20163987485165605,0
u_7008,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,1,0,6,6,0,0.0733628223109289,0.1958140036681411,1
u_7009,1,0,1,1,1,1,1,1,0.952,1,0,1,1,0,3,4,6,6,0,0.0733628223109289,0.1958140036681411,1
u_5271,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,1,0,6,6,0,0.06861581616139821,0.2013162153414608,0
u_7011,2,0,2,0,0,2,0,2,1.0,0,1,1,1,0,3,3,6,6,0,0.07541266587549897,0.1958140036681411,1
u_797,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,1,0,6,6,0,0.07055777322256986,0.2013162153414608,0
u_7010,3,0,3,2,0,3,2,3,1.0,1,0,1,1,0,4,4,7,7,0,0.07541266587549897,0.1958140036681411,1
u_5212,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,1,0,7,7,0,0.07541266587549897,0.20163987485165605,0
u_8794,0,0,0,0,0,0,0,0,0.762,0,1,1,1,0,1,0,8,8,0,0.0733628223109289,0.19775596072931276,1
u_8200,0,0,0,0,0,0,0,0,0.737,1,0,0,0,0,1,0,9,9,0,0.06991045420217931,0.19775596072931276,1
u_8201,0,0,1,0,0,0,0,1,0.941,0,1,0,0,1,3,2,9,9,0,0.06991045420217931,0.19775596072931276,1
u_8795,1,0,1,0,0,1,0,1,0.762,0,0,1,0,1,3,2,9,9,0,0.0733628223109289,0.19775596072931276,1
u_355,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,9,9,0,0.06991045420217931,0.2013162153414608,0
u_4074,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,9,9,0,0.07390225482792102,0.20163987485165605,0
u_8203,1,0,2,1,0,1,1,2,1.0,0,1,0,0,0,5,4,10,10,0,0.06991045420217931,0.20347394540942929,1
u_8202,2,0,3,0,0,2,0,3,0.8,1,0,0,0,0,5,2,10,10,0,0.07044988671917143,0.2013162153414608,1
u_4244,0,0,0,0,0,0,0,0,0.933,0,1,0,0,0,1,1,10,10,0,0.07541266587549897,0.20347394540942929,0
u_7012,0,0,4,3,0,0,3,4,0.952,1,0,1,1,0,4,3,11,11,0,0.07541266587549897,0.1958140036681411,1
u_4561,0,0,0,0,0,0,0,0,0.933,0,1,0,0,0,1,1,11,11,0,0.06494767504585176,0.20163987485165605,0
u_1773,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,11,11,0,0.0724997302837415,0.2013162153414608,0
u_5629,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,11,11,0,0.07411802783471788,0.1958140036681411,0
u_532,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,1,0,13,13,0,0.07541266587549897,0.19775596072931276,0
u_248,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,13,13,0,0.06991045420217931,0.19775596072931276,0
u_5473,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,1,0,14,14,0,0.07541266587549897,0.1958140036681411,0
u_9076,0,0,0,0,0,0,0,0,0.875,1,0,0,0,1,1,1,14,14,0,0.0724997302837415,0.19775596072931276,1
u_8204,0,1,4,2,0,0,2,4,1.0,0,1,1,0,1,6,3,14,14,0,0.06991045420217931,0.19775596072931276,1
u_9077,1,0,1,0,0,1,0,1,1.0,0,1,0,0,1,3,3,14,14,0,0.0724997302837415,0.1958140036681411,1
u_5621,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,1,1,15,15,0,0.07411802783471788,0.2013162153414608,0
u_6483,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,15,15,0,0.06991045420217931,0.1958140036681411,0
u_9078,2,0,2,0,0,2,0,2,1.0,0,1,1,1,0,4,3,15,15,0,0.0724997302837415,0.1958140036681411,1
u_3628,0,0,0,0,0,0,0,0,0.632,0,1,1,0,0,1,0,16,16,0,0.07541266587549897,0.20347394540942929,0
u_1374,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,16,16,0,0.07055777322256986,0.19775596072931276,0
u_4344,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,17,17,0,0.0733628223109289,0.20347394540942929,0
u_4985,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,1,1,17,17,0,0.07044988671917143,0.19775596072931276,0
u_904,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,1,1,17,17,0,0.07044988671917143,0.19775596072931276,0
u_6177,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1,1,18,18,0,0.06494767504585176,0.20163987485165605,0
u_3588,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,19,19,0,0.06667385910022657,0.20347394540942929,0
u_3619,0,0,0,0,0,0,0,0,0.87,0,0,1,0,0,1,1,19,19,0,0.07055777322256986,0.2013162153414608,0
u_4710,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,1,0,21,21,0,0.07541266587549897,0.20163987485165605,0
u_6065,0,0,0,0,0,0,0,0,0.941,0,1,0,0,0,1,1,22,22,0,0.06991045420217931,0.19775596072931276,0
u_3975,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,22,22,0,0.0733628223109289,0.20347394540942929,0
u_781,0,0,0,0,0,0,0,0,0.762,0,0,1,0,0,1,0,23,23,0,0.06667385910022657,0.2013162153414608,0
u_74,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,23,23,0,0.06494767504585176,0.1958140036681411,0
u_4634,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,1,0,0,0,1,0.06861581616139821,0.20347394540942929,0
u_2163,0,0,0,0,0,0,0,0,0.952,0,1,0,0,0,1,1,0,0,1,0.06667385910022657,0.1958140036681411,0
u_2953,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,3,3,1,0.07044988671917143,0.2013162153414608,0
u_5640,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,3,3,1,0.07044988671917143,0.2013162153414608,0
u_6022,0,0,0,0,0,0,0,0,0.714,0,0,1,0,0,1,0,3,3,1,0.0733628223109289,0.19775596072931276,0
u_1302,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,4,4,1,0.06667385910022657,0.20347394540942929,0
u_1244,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,5,5,1,0.0733628223109289,0.2013162153414608,0
u_1877,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,1,1,5,5,1,0.07541266587549897,0.2013162153414608,0
u_2920,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,1,0,5,5,1,0.0733628223109289,0.2013162153414608,0
u_6113,0,0,0,0,0,0,0,0,0.714,0,1,0,0,0,1,0,6,6,0,0.06991045420217931,0.20347394540942929,0
u_8184,0,0,0,0,0,0,0,0,0.783,1,0,1,1,0,1,0,6,6,0,0.06667385910022657,0.20163987485165605,1
u_4341,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,6,6,0,0.06861581616139821,0.1958140036681411,0
u_8185,1,0,1,1,1,1,1,1,0.783,1,0,1,1,0,3,3,6,6,0,0.06667385910022657,0.20347394540942929,1
u_76,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,7,7,0,0.0733628223109289,0.20347394540942929,0
u_8186,2,0,2,0,0,2,0,2,0.783,1,0,1,0,0,3,2,7,7,0,0.06667385910022657,0.20163987485165605,1
u_3068,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,1,0,7,7,0,0.0733628223109289,0.1958140036681411,0
u_8188,3,1,3,2,0,3,2,3,0.769,1,0,0,0,0,4,3,7,7,0,0.06667385910022657,0.20163987485165605,1
u_810,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,7,7,0,0.06667385910022657,0.20163987485165605,0
u_8187,4,2,4,3,1,4,3,4,0.783,0,1,1,1,1,4,3,7,7,0,0.06667385910022657,0.20347394540942929,1
u_7848,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,1,0,7,7,0,0.06494767504585176,0.2013162153414608,1
u_1888,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,8,8,0,0.06494767504585176,0.20163987485165605,0
u_8189,5,3,5,4,0,5,4,5,0.783,0,1,0,0,1,4,3,8,8,0,0.06667385910022657,0.20163987485165605,1
u_7849,1,1,1,1,0,1,1,1,0.762,0,1,0,0,1,3,3,8,8,0,0.07044988671917143,0.2013162153414608,1
u_5827,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,1,0,8,8,0,0.07077354622936671,0.19775596072931276,0
u_1333,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,1,0,9,9,0,0.06991045420217931,0.1958140036681411,0
u_7851,2,0,2,0,0,2,0,2,1.0,1,0,0,0,1,3,3,9,9,0,0.07044988671917143,0.2013162153414608,1
u_574,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,1,0,9,9,0,0.06861581616139821,0.1958140036681411,0
u_7850,0,0,3,0,0,0,0,3,0.947,0,0,1,0,0,4,2,9,9,0,0.07044988671917143,0.2013162153414608,1
u_2523,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,10,10,0,0.07541266587549897,0.19775596072931276,0
u_7853,3,0,4,2,0,3,2,4,1.0,1,0,1,1,0,6,4,12,12,0,0.07044988671917143,0.2013162153414608,1
u_2089,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,12,12,0,0.06991045420217931,0.1958140036681411,0
u_6438,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,13,13,0,0.06861581616139821,0.20163987485165605,0
u_787,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,1,0,13,13,0,0.0733628223109289,0.20163987485165605,0
u_7852,0,0,5,3,0,0,3,5,1.0,0,1,0,0,0,6,3,13,13,0,0.07055777322256986,0.2013162153414608,1
u_2823,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,13,13,0,0.07044988671917143,0.19775596072931276,0
u_4884,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,13,13,0,0.06991045420217931,0.19775596072931276,0
u_5715,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,14,14,0,0.06494767504585176,0.19775596072931276,0
u_3579,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,14,14,0,0.07541266587549897,0.20163987485165605,0
u_2616,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,1,0,14,14,0,0.06861581616139821,0.20347394540942929,0
u_5207,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,16,16,0,0.06991045420217931,0.1958140036681411,0
u_3223,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,1,0,17,17,0,0.06494767504585176,0.2013162153414608,0
u_3994,0,0,0,0,0,0,0,0,0.947,0,0,1,0,0,1,1,17,17,0,0.06991045420217931,0.19775596072931276,0
u_5548,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,17,17,0,0.07411802783471788,0.1958140036681411,0
u_2308,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,18,18,0,0.06861581616139821,0.19775596072931276,0
u_6029,0,0,0,0,0,0,0,0,0.7,0,0,1,0,0,1,0,19,19,0,0.0733628223109289,0.20347394540942929,0
u_5210,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,1,0,19,19,0,0.07390225482792102,0.19775596072931276,0
u_3122,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,1,0,20,20,0,0.07390225482792102,0.1958140036681411,0
u_308,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,21,21,0,0.0724997302837415,0.2013162153414608,0
u_2498,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,1,0,21,21,0,0.06991045420217931,0.20347394540942929,0
u_3944,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,1,0,21,21,0,0.06667385910022657,0.2013162153414608,0
u_5287,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,1,0,22,22,0,0.07411802783471788,0.2013162153414608,0
u_8744,0,0,0,0,0,0,0,0,0.778,0,1,1,1,0,1,0,23,23,0,0.0724997302837415,0.20347394540942929,1
u_8746,0,0,1,1,1,0,1,1,0.737,1,0,1,1,1,3,2,23,23,0,0.0724997302837415,0.20347394540942929,1
u_4135,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,1,0,23,23,0,0.06861581616139821,0.19775596072931276,0
u_8745,1,1,2,2,2,1,2,2,0.957,1,0,0,0,1,4,4,23,23,0,0.0724997302837415,0.20347394540942929,1
u_6291,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,1,0.07390225482792102,0.19775596072931276,0
u_8749,0,2,3,0,0,0,0,3,1.0,0,1,1,1,1,4,2,0,0,1,0.0724997302837415,0.20347394540942929,1
u_8748,2,0,4,3,0,2,3,4,1.0,1,0,1,0,0,6,4,0,0,1,0.06667385910022657,0.20347394540942929,1
u_3104,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,0,0,1,0.0733628223109289,0.20347394540942929,0
u_2181,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,1,0,1,1,1,0.07044988671917143,0.1958140036681411,0
u_8747,3,0,5,0,0,3,0,5,0.957,0,1,1,1,1,6,3,2,2,1,0.07044988671917143,0.20347394540942929,1
u_3542,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,1,1,2,2,1,0.06494767504585176,0.1958140036681411,0
u_1567,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,3,3,1,0.07390225482792102,0.20347394540942929,0
u_8412,0,0,0,0,0,0,0,0,0.667,0,1,1,1,1,1,0,3,3,1,0.06667385910022657,0.2013162153414608,1
u_8413,0,0,1,0,0,0,0,1,0.947,0,1,1,0,0,3,2,4,4,1,0.06667385910022657,0.2013162153414608,1
u_8414,1,0,2,0,0,1,0,2,1.0,1,0,1,1,0,5,3,4,4,1,0.06667385910022657,0.2013162153414608,1
u_2292,0,0,0,0,0,0,0,0,0.786,0,1,0,0,0,1,0,4,4,1,0.06991045420217931,0.20347394540942929,0
u_8415,2,0,3,0,0,2,0,3,0.857,1,0,1,1,0,6,3,5,5,1,0.06667385910022657,0.2013162153414608,1
u_3585,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,1,0,5,5,1,0.07541266587549897,0.2013162153414608,0
u_1686,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,6,6,0,0.07541266587549897,0.20347394540942929,0
u_8416,0,0,4,0,0,0,0,4,1.0,0,1,0,0,0,7,2,7,7,0,0.06667385910022657,0.2013162153414608,1
u_238,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,8,8,0,0.07541266587549897,0.19775596072931276,0
u_2671,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,1,0,8,8,0,0.06861581616139821,0.19775596072931276,0
u_964,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,1,1,9,9,0,0.06991045420217931,0.20347394540942929,0
u_596,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,9,9,0,0.0733628223109289,0.2013162153414608,0
u_8417,3,1,5,0,0,3,0,5,0.947,0,1,1,0,0,9,3,10,10,0,0.06667385910022657,0.2013162153414608,1
u_864,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,11,11,0,0.06861581616139821,0.20347394540942929,0
u_5801,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,1,0,11,11,0,0.07411802783471788,0.19775596072931276,0
u_6119,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,12,12,0,0.07044988671917143,0.19775596072931276,0
u_5179,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,12,12,0,0.07044988671917143,0.2013162153414608,0
u_5755,0,0,0,0,0,0,0,0,0.917,0,1,0,0,0,1,1,13,13,0,0.07390225482792102,0.20163987485165605,0
u_4589,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,1,0,13,13,0,0.07541266587549897,0.2013162153414608,0
u_3594,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,1,0,14,14,0,0.0733628223109289,0.2013162153414608,0
u_1641,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,14,14,0,0.07077354622936671,0.1958140036681411,0
u_8393,0,0,0,0,0,0,0,0,0.636,0,1,1,1,0,1,0,14,14,0,0.07077354622936671,0.20347394540942929,1
u_3224,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,14,14,0,0.0724997302837415,0.1958140036681411,0
u_4167,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,1,1,15,15,0,0.0733628223109289,0.20347394540942929,0
u_4817,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,1,0,15,15,0,0.07411802783471788,0.20163987485165605,0
u_8394,1,0,1,1,0,1,1,1,1.0,1,0,1,1,1,3,4,16,16,0,0.07077354622936671,0.2013162153414608,1
u_8395,2,0,2,0,0,2,0,2,0.96,1,0,1,1,1,3,3,16,16,0,0.07077354622936671,0.20347394540942929,1
u_4802,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,16,16,0,0.06494767504585176,0.1958140036681411,0
u_354,0,0,0,0,0,0,0,0,0.815,0,0,1,0,0,1,0,17,17,0,0.07390225482792102,0.19775596072931276,0
u_5705,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,1,0,17,17,0,0.0733628223109289,0.1958140036681411,0
u_8396,0,1,3,0,0,0,0,3,1.0,0,1,1,0,0,4,2,17,17,0,0.07077354622936671,0.2013162153414608,1
u_8397,3,2,4,0,0,3,0,4,1.0,1,0,1,1,0,6,3,18,18,0,0.0724997302837415,0.20347394540942929,1
u_8594,0,0,0,0,0,0,0,0,0.889,0,1,1,1,0,1,1,19,19,0,0.07055777322256986,0.1958140036681411,1
u_1144,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,19,19,0,0.07044988671917143,0.20347394540942929,0
u_5334,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,1,0,20,20,0,0.07411802783471788,0.19775596072931276,0
u_8595,0,0,1,0,0,0,0,1,0.933,0,1,0,0,1,3,2,20,20,0,0.07055777322256986,0.20163987485165605,1
u_2707,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,20,20,0,0.06494767504585176,0.2013162153414608,0
u_3744,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,21,21,0,0.07055777322256986,0.1958140036681411,0
u_1653,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,1,1,22,22,0,0.07390225482792102,0.19775596072931276,0
u_960,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,1,0,22,22,0,0.07541266587549897,0.2013162153414608,0
u_5404,0,0,0,0,0,0,0,0,0.842,0,0,1,0,0,1,0,22,22,0,0.0724997302837415,0.20163987485165605,0
